alus_id;nimi;alustyyppi;Tilakoodi;Ensirekisterointipvm;Uusikotimaa;Vanhakotimaa;Rakennusvuosi;Rakennusmaa;Rakennuspaikka;omistajuustyyppi;asiakkaan_kuntatieto;aluksen_satamapaikka;Kantavuus;JaaluokkaKoodi;Nettovetoisuus;Bruttovetoisuus;Pituus;Suurinpituus;Mallisyvays;Mallikorkeus;Leveys;
"860";"Oivi";"9";"VESSEL_REGISTERED_FI";"19.01.2012";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"39";"130";"30,62";"";"1,80";"2,40";"6,50";
"860";"Oivi";"9";"VESSEL_REGISTERED_FI";"19.01.2012";"";"246";"1974";"246";"Turku";"3";"199";"Helsinki";"";"";"39";"130";"30,62";"";"1,80";"2,40";"6,50";
"861";"Wille";"9";"VESSEL_REGISTERED_FI";"19.01.2012";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"39";"130";"30,62";"";"1,80";"2,40";"6,50";
"861";"Wille";"9";"VESSEL_REGISTERED_FI";"19.01.2012";"";"246";"1972";"246";"Helsinki";"3";"199";"Helsinki";"";"";"39";"130";"30,62";"";"1,80";"2,40";"6,50";
"862";"ARKADIA";"11";"VESSEL_REGISTERED_FI";"09.01.2012";"";"999";"";"";"";"1";"091";"Helsinki";"56348";"IA";"18358";"33958";"190,69";"";"13,00";"18,50";"32,26";
"862";"ARKADIA";"11";"VESSEL_REGISTERED_FI";"09.01.2012";"";"999";"";"";"";"2";"091";"Helsinki";"56348";"IA";"18358";"33958";"190,69";"";"13,00";"18,50";"32,26";
"862";"ARKADIA";"11";"VESSEL_REGISTERED_FI";"09.01.2012";"";"999";"2012";"704";"Khanh Hoa";"3";"200";"Helsinki";"56348";"IA";"18358";"33958";"190,69";"";"13,00";"18,50";"32,26";
"863";"Flik";"5";"VESSEL_REGISTERED_FI";"13.01.2012";"";"246";"";"";"";"1";"895";"Uusikaupunki";"";"";"1";"1";"10,11";"";"0,90";"4,30";"3,40";
"863";"Flik";"5";"VESSEL_REGISTERED_FI";"13.01.2012";"";"246";"2007";"246";"Lohtaja";"3";"272";"Uusikaupunki";"";"";"1";"1";"10,11";"";"0,90";"4,30";"3,40";
"864";"Westfjord";"4";"VESSEL_REGISTERED_FI";"19.01.2012";"";"752";"";"";"";"1";"895";"Kaskinen";"";"";"127";"422";"36,39";"";"4,66";"6,21";"7,80";
"864";"Westfjord";"4";"VESSEL_REGISTERED_FI";"19.01.2012";"";"752";"1967";"752";"Kållandsö";"3";"199";"Kaskinen";"";"";"127";"422";"36,39";"";"4,66";"6,21";"7,80";
"865";"NOTTBECK";"5";"VESSEL_REGISTERED_FI";"19.01.2012";"";"246";"";"";"";"1";"837";"Tampere";"";"";"12";"20";"14,23";"";"1,04";"1,38";"3,49";
"865";"NOTTBECK";"5";"VESSEL_REGISTERED_FI";"19.01.2012";"";"246";"1984";"246";"Savonlinna";"3";"200";"Tampere";"";"";"12";"20";"14,23";"";"1,04";"1,38";"3,49";
"866";"FINNSKY";"11";"VESSEL_REGISTERED_FI";"31.01.2012";"";"999";"";"";"";"1";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"866";"FINNSKY";"11";"VESSEL_REGISTERED_FI";"31.01.2012";"";"999";"";"";"";"2";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"866";"FINNSKY";"11";"VESSEL_REGISTERED_FI";"31.01.2012";"";"999";"2012";"156";"Nanjing";"3";"200";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"867";"JENNA";"9";"VESSEL_REGISTERED_FI";"06.02.2012";"";"528";"";"";"";"1";"905";"Vaasa";"";"";"174";"577";"58,02";"";"2,73";"3,70";"10,00";
"867";"JENNA";"9";"VESSEL_REGISTERED_FI";"06.02.2012";"";"528";"1977";"528";"Sliedrecht";"3";"200";"Vaasa";"";"";"174";"577";"58,02";"";"2,73";"3,70";"10,00";
"868";"LAURA";"9";"VESSEL_REGISTERED_FI";"06.02.2012";"";"528";"";"";"";"1";"905";"Vaasa";"";"";"174";"577";"58,02";"";"2,73";"3,70";"10,00";
"868";"LAURA";"9";"VESSEL_REGISTERED_FI";"06.02.2012";"";"528";"1978";"528";"Sliedrecht";"3";"199";"Vaasa";"";"";"174";"577";"58,02";"";"2,73";"3,70";"10,00";
"869";"FINNSUN";"11";"VESSEL_REGISTERED_FI";"08.02.2012";"";"442";"";"";"";"1";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"869";"FINNSUN";"11";"VESSEL_REGISTERED_FI";"08.02.2012";"";"442";"";"";"";"2";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"869";"FINNSUN";"11";"VESSEL_REGISTERED_FI";"08.02.2012";"";"442";"2012";"156";"Nanjing";"3";"200";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"870";"PUSKU III";"11";"VESSEL_REGISTERED_FI";"27.02.2012";"";"246";"";"";"";"1";"905";"Vaasa";"";"";"3";"9";"10,80";"";"0,86";"1,15";"6,09";
"870";"PUSKU III";"11";"VESSEL_REGISTERED_FI";"27.02.2012";"";"246";"2010";"246";"Rusko";"3";"704";"Vaasa";"";"";"3";"9";"10,80";"";"0,86";"1,15";"6,09";
"870";"PUSKU III";"11";"VESSEL_REGISTERED_FI";"27.02.2012";"";"246";"2011";"246";"Vaasa";"3";"905";"Vaasa";"";"";"3";"9";"10,80";"";"0,86";"1,15";"6,09";
"871";"Ingeborg";"11";"VESSEL_REGISTERED_FI";"17.02.2012";"";"";"";"";"";"1";"322";"Kemiönsaari";"";"";"6";"17";"11,38";"";"0,95";"1,27";"4,00";
"871";"Ingeborg";"11";"VESSEL_REGISTERED_FI";"17.02.2012";"";"";"2011";"246";"Vanhalinna";"3";"853";"Kemiönsaari";"";"";"6";"17";"11,38";"";"0,95";"1,27";"4,00";
"872";"Leo";"11";"VESSEL_REGISTERED_FI";"30.03.2012";"";"246";"";"";"";"1";"710";"Tammisaari";"";"";"39";"128";"22,79";"";"2,25";"3,00";"7,50";
"872";"Leo";"11";"VESSEL_REGISTERED_FI";"30.03.2012";"";"246";"1985";"246";"Teijo";"3";"734";"Tammisaari";"";"";"39";"128";"22,79";"";"2,25";"3,00";"7,50";
"873";"Kala 6";"11";"VESSEL_REGISTERED_FI";"04.04.2012";"";"246";"";"";"";"1";"680";"Helsinki";"";"";"23";"76";"22,06";"";"1,79";"2,39";"7,99";
"873";"Kala 6";"11";"VESSEL_REGISTERED_FI";"04.04.2012";"";"246";"1959";"246";"Rauma";"3";"609";"Helsinki";"";"";"23";"76";"22,06";"";"1,79";"2,39";"7,99";
"874";"PRIMA BALLERINA";"11";"VESSEL_REGISTERED_FI";"30.05.2012";"";"470";"";"";"";"1";"638";"Borgå";"";"IB";"1240";"2673";"86,63";"";"5,20";"7,45";"12,80";
"874";"PRIMA BALLERINA";"11";"VESSEL_REGISTERED_FI";"30.05.2012";"";"470";"";"";"";"2";"638";"Borgå";"";"IB";"1240";"2673";"86,63";"";"5,20";"7,45";"12,80";
"874";"PRIMA BALLERINA";"11";"VESSEL_REGISTERED_FI";"30.05.2012";"";"470";"";"";"";"2";"638";"Borgå";"";"IB";"1240";"2673";"86,63";"";"5,20";"7,45";"12,80";
"874";"PRIMA BALLERINA";"11";"VESSEL_REGISTERED_FI";"30.05.2012";"";"470";"1986";"276";"Hamburg";"3";"200";"Borgå";"";"IB";"1240";"2673";"86,63";"";"5,20";"7,45";"12,80";
"875";"KUMPULA";"11";"VESSEL_REGISTERED_FI";"01.06.2012";"";"997";"";"";"";"1";"091";"Helsinki";"";"IA";"18358";"33958";"190,69";"";"13,00";"18,50";"32,26";
"875";"KUMPULA";"11";"VESSEL_REGISTERED_FI";"01.06.2012";"";"997";"";"";"";"2";"091";"Helsinki";"";"IA";"18358";"33958";"190,69";"";"13,00";"18,50";"32,26";
"875";"KUMPULA";"11";"VESSEL_REGISTERED_FI";"01.06.2012";"";"997";"2012";"704";"Khanh Hoa";"3";"200";"Helsinki";"";"IA";"18358";"33958";"190,69";"";"13,00";"18,50";"32,26";
"876";"Julle III";"9";"VESSEL_REGISTERED_FI";"08.06.2012";"";"752";"";"";"";"1";"564";"Kalajoki";"";"";"77";"242";"41,18";"";"2,09";"2,79";"7,93";
"876";"Julle III";"9";"VESSEL_REGISTERED_FI";"08.06.2012";"";"752";"1978";"528";"Hollanti";"3";"199";"Kalajoki";"";"";"77";"242";"41,18";"";"2,09";"2,79";"7,93";
"877";"Julle II";"9";"VESSEL_REGISTERED_FI";"08.06.2012";"";"752";"";"";"";"1";"564";"Kalajoki";"";"";"77";"242";"41,18";"";"2,09";"2,79";"7,93";
"877";"Julle II";"9";"VESSEL_REGISTERED_FI";"08.06.2012";"";"752";"1978";"528";"Hollanti";"3";"199";"Kalajoki";"";"";"77";"242";"41,18";"";"2,09";"2,79";"7,93";
"878";"MERI";"11";"VESSEL_REGISTERED_FI";"13.06.2012";"";"246";"";"";"";"1";"853";"Turku";"";"IA";"1008";"3360";"99,03";"";"4,90";"6,55";"18,80";
"878";"MERI";"11";"VESSEL_REGISTERED_FI";"13.06.2012";"";"246";"";"";"";"2";"853";"Turku";"";"IA";"1008";"3360";"99,03";"";"4,90";"6,55";"18,80";
"878";"MERI";"11";"VESSEL_REGISTERED_FI";"13.06.2012";"";"246";"";"";"";"2";"853";"Turku";"";"IA";"1008";"3360";"99,03";"";"4,90";"6,55";"18,80";
"878";"MERI";"11";"VESSEL_REGISTERED_FI";"13.06.2012";"";"246";"2012";"246";"Turku";"3";"853";"Turku";"";"IA";"1008";"3360";"99,03";"";"4,90";"6,55";"18,80";
"879";"STELLA";"6";"VESSEL_REGISTERED_FI";"21.06.2012";"";"578";"";"";"";"1";"989";"Turku";"";"";"88";"293";"29,62";"";"3,01";"3,60";"9,20";
"879";"STELLA";"6";"VESSEL_REGISTERED_FI";"21.06.2012";"";"578";"1978";"578";"Skjervoy";"3";"199";"Turku";"";"";"88";"293";"29,62";"";"3,01";"3,60";"9,20";
"880";"Casandra";"5";"VESSEL_REGISTERED_FI";"17.07.2012";"";"246";"";"";"";"1";"564";"Kemi";"";"";"53";"137";"23,21";"";"1,71";"2,28";"7,36";
"880";"Casandra";"5";"VESSEL_REGISTERED_FI";"17.07.2012";"";"246";"2012";"246";"Haukipudas";"3";"564";"Kemi";"";"";"53";"137";"23,21";"";"1,71";"2,28";"7,36";
"881";"WIND SERVANT";"2";"VESSEL_REGISTERED_FI";"10.08.2012";"";"999";"";"";"";"1";"684";"Reposaari";"";"";"18";"59";"15,28";"";"1,70";"2,27";"8,00";
"881";"WIND SERVANT";"2";"VESSEL_REGISTERED_FI";"10.08.2012";"";"999";"2012";"246";"Turku";"3";"853";"Reposaari";"";"";"18";"59";"15,28";"";"1,70";"2,27";"8,00";
"882";"MT 5300";"11";"VESSEL_REGISTERED_FI";"13.08.2012";"";"";"";"";"";"1";"091";"Helsinki";"";"";"13";"42";"17,66";"19,50";"1,30";"1,72";"4,98";
"882";"MT 5300";"11";"VESSEL_REGISTERED_FI";"13.08.2012";"";"";"2012";"246";"Karleby";"3";"272";"Helsinki";"";"";"13";"42";"17,66";"19,50";"1,30";"1,72";"4,98";
"883";"PRIMA DONNA";"11";"VESSEL_REGISTERED_FI";"03.09.2012";"470";"528";"";"";"";"1";"638";"Borgå";"3004";"IB";"1240";"2673";"86,63";"";"5,20";"7,45";"12,80";
"883";"PRIMA DONNA";"11";"VESSEL_REGISTERED_FI";"03.09.2012";"470";"528";"";"";"";"2";"638";"Borgå";"3004";"IB";"1240";"2673";"86,63";"";"5,20";"7,45";"12,80";
"883";"PRIMA DONNA";"11";"VESSEL_REGISTERED_FI";"03.09.2012";"470";"528";"1987";"276";"Hamburg";"3";"200";"Borgå";"3004";"IB";"1240";"2673";"86,63";"";"5,20";"7,45";"12,80";
"884";"ALEXANDRA";"10";"VESSEL_REGISTERED_FI";"18.03.2020";"752";"246";"";"";"";"1";"";"Turku";"";"";"12";"39";"14,90";"19,05";"2,19";"2,92";"4,85";
"884";"ALEXANDRA";"10";"VESSEL_REGISTERED_FI";"18.03.2020";"752";"246";"1993";"840";"Tennessee";"3";"200";"Turku";"";"";"12";"39";"14,90";"19,05";"2,19";"2,92";"4,85";
"885";"Niko II";"9";"VESSEL_REGISTERED_FI";"09.11.2012";"";"";"";"";"";"1";"734";"Salo";"";"";"17";"56";"19,20";"";"1,05";"1,40";"9,05";
"885";"Niko II";"9";"VESSEL_REGISTERED_FI";"09.11.2012";"";"";"2011";"";"Kaarina";"3";"202";"Salo";"";"";"17";"56";"19,20";"";"1,05";"1,40";"9,05";
"886";"Bolle VIII";"9";"VESSEL_REGISTERED_FI";"30.10.2012";"";"752";"";"";"";"1";"091";"Helsinki";"";"III";"546";"1818";"67,20";"";"4,03";"5,00";"20,00";
"886";"Bolle VIII";"9";"VESSEL_REGISTERED_FI";"30.10.2012";"";"752";"1975";"578";"Bergen";"3";"199";"Helsinki";"";"III";"546";"1818";"67,20";"";"4,03";"5,00";"20,00";
"887";"FINNTIDE";"11";"VESSEL_REGISTERED_FI";"31.10.2012";"";"999";"";"";"";"1";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"887";"FINNTIDE";"11";"VESSEL_REGISTERED_FI";"31.10.2012";"";"999";"";"";"";"2";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"887";"FINNTIDE";"11";"VESSEL_REGISTERED_FI";"31.10.2012";"";"999";"2012";"156";"Nanjing, JS";"3";"199";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"888";"Stella";"6";"VESSEL_REGISTERED_FI";"01.11.2012";"";"999";"";"";"";"2";"853";"Turku";"";"";"244";"812";"61,44";"";"4,04";"5,20";"12,80";
"888";"Stella";"6";"VESSEL_REGISTERED_FI";"01.11.2012";"";"999";"";"";"";"1";"853";"Turku";"";"";"244";"812";"61,44";"";"4,04";"5,20";"12,80";
"888";"Stella";"6";"VESSEL_REGISTERED_FI";"01.11.2012";"";"999";"2012";"246";"Rauma";"3";"853";"Turku";"";"";"244";"812";"61,44";"";"4,04";"5,20";"12,80";
"889";"Escapade";"9";"VESSEL_REGISTERED_FI";"06.11.2012";"";"246";"";"";"";"1";"499";"Vaasa";"";"";"13";"42";"15,94";"";"1,14";"1,52";"7,45";
"889";"Escapade";"9";"VESSEL_REGISTERED_FI";"06.11.2012";"";"246";"2005";"246";"Vasa";"3";"593";"Vaasa";"";"";"13";"42";"15,94";"";"1,14";"1,52";"7,45";
"890";"FINNWAVE";"11";"VESSEL_REGISTERED_FI";"29.11.2012";"";"442";"";"";"";"1";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"890";"FINNWAVE";"11";"VESSEL_REGISTERED_FI";"29.11.2012";"";"442";"";"";"";"2";"091";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"890";"FINNWAVE";"11";"VESSEL_REGISTERED_FI";"29.11.2012";"";"442";"2012";"156";"Nanjing";"3";"200";"Helsinki";"";"IA";"10145";"33816";"205,07";"";"7,05";"17,15";"26,50";
"891";"HANNE";"4";"VESSEL_REGISTERED_FI";"03.12.2012";"";"208";"";"";"";"1";"895";"Kaskö";"";"";"104";"247";"31,27";"";"2,48";"3,30";"6,60";
"891";"HANNE";"4";"VESSEL_REGISTERED_FI";"03.12.2012";"";"208";"1968";"278";"Rosslau";"3";"199";"Kaskö";"";"";"104";"247";"31,27";"";"2,48";"3,30";"6,60";
"892";"Ahto";"11";"VESSEL_REGISTERED_FI";"08.09.2014";"246";"246";"";"";"";"1";"240";"Kemi";"";"";"230";"766";"37,44";"40,00";"5,50";"6,80";"12,80";
"892";"Ahto";"11";"VESSEL_REGISTERED_FI";"08.09.2014";"246";"246";"";"";"";"2";"240";"Kemi";"";"";"230";"766";"37,44";"40,00";"5,50";"6,80";"12,80";
"892";"Ahto";"11";"VESSEL_REGISTERED_FI";"08.09.2014";"246";"246";"";"";"";"2";"091";"Kemi";"";"";"230";"766";"37,44";"40,00";"5,50";"6,80";"12,80";
"892";"Ahto";"11";"VESSEL_REGISTERED_FI";"08.09.2014";"246";"246";"2014";"246";"Uusikaupunki";"3";"895";"Kemi";"";"";"230";"766";"37,44";"40,00";"5,50";"6,80";"12,80";
"893";"SIPI";"4";"VESSEL_REGISTERED_FI";"26.04.2013";"";"999";"";"";"";"1";"051";"Luvia";"";"";"11";"26";"15,63";"";"1,50";"2,00";"4,75";
"893";"SIPI";"4";"VESSEL_REGISTERED_FI";"26.04.2013";"";"999";"1986";"246";"Siikajoki";"3";"748";"Luvia";"";"";"11";"26";"15,63";"";"1,50";"2,00";"4,75";
"894";"Sampsa";"11";"VESSEL_REGISTERED_FI";"23.05.2013";"";"";"";"";"";"1";"619";"Säkylä";"";"";"3";"7";"10,10";"";"0,79";"1,05";"3,20";
"894";"Sampsa";"11";"VESSEL_REGISTERED_FI";"23.05.2013";"";"";"2010";"246";"Loimaa";"3";"837";"Säkylä";"";"";"3";"7";"10,10";"";"0,79";"1,05";"3,20";
"895";"Avalon";"9";"VESSEL_REGISTERED_FI";"08.04.2013";"";"246";"";"";"";"1";"481";"Turku";"";"";"51";"168";"30,53";"";"1,83";"2,44";"8,87";
"895";"Avalon";"9";"VESSEL_REGISTERED_FI";"08.04.2013";"";"246";"1949";"840";"Yhdysvallat";"3";"199";"Turku";"";"";"51";"168";"30,53";"";"1,83";"2,44";"8,87";
"896";"Camelot";"9";"VESSEL_REGISTERED_FI";"08.04.2013";"";"246";"";"";"";"1";"853";"Turku";"";"";"51";"168";"30,53";"";"1,83";"2,44";"8,87";
"896";"Camelot";"9";"VESSEL_REGISTERED_FI";"08.04.2013";"";"246";"1949";"840";"Yhdysvallat";"3";"199";"Turku";"";"";"51";"168";"30,53";"";"1,83";"2,44";"8,87";
"897";"Istelle";"9";"VESSEL_REGISTERED_FI";"12.08.2013";"";"246";"";"";"";"1";"434";"Loviisa";"";"";"9";"29";"15,34";"";"1,08";"1,44";"6,50";
"897";"Istelle";"9";"VESSEL_REGISTERED_FI";"12.08.2013";"";"246";"1958";"246";"Varkaus";"3";"199";"Loviisa";"";"";"9";"29";"15,34";"";"1,08";"1,44";"6,50";
"898";"Jakke Jokilautta";"5";"VESSEL_REGISTERED_FI";"16.05.2013";"";"246";"";"";"";"1";"853";"Turku";"";"";"37";"58";"21,39";"";"1,16";"1,55";"6,85";
"898";"Jakke Jokilautta";"5";"VESSEL_REGISTERED_FI";"16.05.2013";"";"246";"1973";"246";"Parkano";"3";"581";"Turku";"";"";"37";"58";"21,39";"";"1,16";"1,55";"6,85";
"899";"ARAMIS";"11";"VESSEL_REGISTERED_FI";"27.03.2020";"578";"578";"";"";"";"1";"434";"Loviisa";"";"";"9";"28";"14,27";"";"0,85";"1,13";"4,40";
"899";"ARAMIS";"11";"VESSEL_REGISTERED_FI";"27.03.2020";"578";"578";"1991";"246";"Turku";"3";"853";"Loviisa";"";"";"9";"28";"14,27";"";"0,85";"1,13";"4,40";
"900";"MIKKO";"9";"VESSEL_REGISTERED_FI";"25.06.2013";"";"246";"";"";"";"1";"200";"Turku";"";"";"27";"88";"22,87";"";"1,49";"1,98";"7,83";
"900";"MIKKO";"9";"VESSEL_REGISTERED_FI";"25.06.2013";"";"246";"";"";"";"2";"853";"Turku";"";"";"27";"88";"22,87";"";"1,49";"1,98";"7,83";
"900";"MIKKO";"9";"VESSEL_REGISTERED_FI";"25.06.2013";"";"246";"2013";"246";"Turku";"3";"853";"Turku";"";"";"27";"88";"22,87";"";"1,49";"1,98";"7,83";
"901";"FINNPULP";"11";"VESSEL_REGISTERED_FI";"26.07.2013";"";"999";"";"";"";"1";"200";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"901";"FINNPULP";"11";"VESSEL_REGISTERED_FI";"26.07.2013";"";"999";"";"";"";"2";"091";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"901";"FINNPULP";"11";"VESSEL_REGISTERED_FI";"26.07.2013";"";"999";"";"";"";"4";"091";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"901";"FINNPULP";"11";"VESSEL_REGISTERED_FI";"26.07.2013";"";"999";"2002";"156";"Nanjing, JS";"3";"200";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"902";"FINNMILL";"11";"VESSEL_REGISTERED_FI";"30.07.2013";"";"752";"";"";"";"1";"091";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"902";"FINNMILL";"11";"VESSEL_REGISTERED_FI";"30.07.2013";"";"752";"";"";"";"2";"091";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"902";"FINNMILL";"11";"VESSEL_REGISTERED_FI";"30.07.2013";"";"752";"";"";"";"4";"091";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"902";"FINNMILL";"11";"VESSEL_REGISTERED_FI";"30.07.2013";"";"752";"2002";"156";"Nanjing, JS";"3";"200";"Helsinki";"";"IA";"7720";"25732";"174,50";"";"7,05";"15,65";"26,50";
"903";"Wellamo";"11";"VESSEL_REGISTERED_FI";"24.10.2013";"";"";"";"";"";"1";"908";"Valkeakoski";"";"";"15";"35";"19,62";"";"1,71";"4,35";"2,28";
"903";"Wellamo";"11";"VESSEL_REGISTERED_FI";"24.10.2013";"";"";"";"";"";"2";"908";"Valkeakoski";"";"";"15";"35";"19,62";"";"1,71";"4,35";"2,28";
"903";"Wellamo";"11";"VESSEL_REGISTERED_FI";"24.10.2013";"";"";"1906";"246";"Tampere";"3";"199";"Valkeakoski";"";"";"15";"35";"19,62";"";"1,71";"4,35";"2,28";
"904";"ROK 1085";"11";"VESSEL_REGISTERED_FI";"06.11.2013";"";"";"";"";"";"1";"564";"Oulu";"";"";"9";"30";"15,40";"17,40";"1,17";"1,56";"6,90";
"904";"ROK 1085";"11";"VESSEL_REGISTERED_FI";"06.11.2013";"";"";"";"";"";"2";"564";"Oulu";"";"";"9";"30";"15,40";"17,40";"1,17";"1,56";"6,90";
"904";"ROK 1085";"11";"VESSEL_REGISTERED_FI";"06.11.2013";"";"";"2013";"246";"Porvoo";"3";"199";"Oulu";"";"";"9";"30";"15,40";"17,40";"1,17";"1,56";"6,90";
"905";"Merisusi";"11";"VESSEL_REGISTERED_FI";"21.11.2013";"";"997";"";"";"";"1";"503";"Taivassalo";"";"";"5";"14";"13,36";"14,97";"1,20";"1,60";"3,13";
"905";"Merisusi";"11";"VESSEL_REGISTERED_FI";"21.11.2013";"";"997";"2004";"246";"Masku";"3";"199";"Taivassalo";"";"";"5";"14";"13,36";"14,97";"1,20";"1,60";"3,13";
"906";"Santos";"4";"VESSEL_REGISTERED_FI";"17.12.2013";"";"578";"";"";"";"1";"833";"Uusikaupunki";"";"";"120";"399";"29,37";"33,51";"5,85";"6,60";"8,60";
"906";"Santos";"4";"VESSEL_REGISTERED_FI";"17.12.2013";"";"578";"1987";"246";"Bjärnå";"3";"734";"Uusikaupunki";"";"";"120";"399";"29,37";"33,51";"5,85";"6,60";"8,60";
"907";"LEONARDO";"11";"VESSEL_REGISTERED_FI";"15.01.2014";"";"528";"";"";"";"1";"684";"Rauma";"120";"II";"71";"236";"26,25";"";"3,45";"4,20";"8,70";
"907";"LEONARDO";"11";"VESSEL_REGISTERED_FI";"15.01.2014";"";"528";"1986";"528";"Stroobos";"3";"199";"Rauma";"120";"II";"71";"236";"26,25";"";"3,45";"4,20";"8,70";
"908";"MIKKO";"9";"VESSEL_REGISTERED_FI";"25.02.2014";"";"246";"";"";"";"1";"529";"Turku";"";"";"7";"21";"15,44";"16,50";"0,74";"0,98";"6,90";
"908";"MIKKO";"9";"VESSEL_REGISTERED_FI";"25.02.2014";"";"246";"";"";"";"2";"851";"Turku";"";"";"7";"21";"15,44";"16,50";"0,74";"0,98";"6,90";
"908";"MIKKO";"9";"VESSEL_REGISTERED_FI";"25.02.2014";"";"246";"1986";"246";"Tornio";"3";"199";"Turku";"";"";"7";"21";"15,44";"16,50";"0,74";"0,98";"6,90";
"909";"KALLIO";"11";"VESSEL_REGISTERED_FI";"09.01.2014";"";"752";"";"";"";"2";"091";"Helsinki";"21353";"IAS";"6548";"16690";"151,90";"159,22";"9,40";"13,50";"24,60";
"909";"KALLIO";"11";"VESSEL_REGISTERED_FI";"09.01.2014";"";"752";"";"";"";"1";"091";"Helsinki";"21353";"IAS";"6548";"16690";"151,90";"159,22";"9,40";"13,50";"24,60";
"909";"KALLIO";"11";"VESSEL_REGISTERED_FI";"09.01.2014";"";"752";"2006";"156";"Shanghai";"3";"199";"Helsinki";"21353";"IAS";"6548";"16690";"151,90";"159,22";"9,40";"13,50";"24,60";
"910";"Terra 1";"11";"VESSEL_REGISTERED_FI";"24.02.2014";"";"276";"";"";"";"1";"091";"Helsinki";"";"";"162";"538";"59,00";"";"2,40";"3,35";"9,50";
"910";"Terra 1";"11";"VESSEL_REGISTERED_FI";"24.02.2014";"";"276";"1977";"616";"Gdansk";"3";"199";"Helsinki";"";"";"162";"538";"59,00";"";"2,40";"3,35";"9,50";
"911";"Terra 2";"11";"VESSEL_REGISTERED_FI";"24.02.2014";"";"276";"";"";"";"1";"091";"Helsinki";"";"II";"162";"538";"59,00";"";"2,40";"3,35";"9,50";
"911";"Terra 2";"11";"VESSEL_REGISTERED_FI";"24.02.2014";"";"276";"1974";"616";"Plock";"3";"199";"Helsinki";"";"II";"162";"538";"59,00";"";"2,40";"3,35";"9,50";
"912";"Tuikku";"9";"VESSEL_REGISTERED_FI";"28.02.2014";"";"246";"";"";"";"1";"684";"Rauma";"";"";"291";"969";"57,89";"";"2,03";"2,97";"23,72";
"912";"Tuikku";"9";"VESSEL_REGISTERED_FI";"28.02.2014";"";"246";"2014";"246";"Rauman telakka, Rauma";"3";"684";"Rauma";"";"";"291";"969";"57,89";"";"2,03";"2,97";"23,72";
"913";"GRISSLAN";"11";"VESSEL_REGISTERED_FI";"07.07.2020";"246";"246";"";"";"";"1";"989";"Turku";"153";"";"81";"270";"36,67";"";"3,45";"4,55";"9,10";
"913";"GRISSLAN";"11";"VESSEL_REGISTERED_FI";"07.07.2020";"246";"246";"1971";"246";"Åbo";"3";"199";"Turku";"153";"";"81";"270";"36,67";"";"3,45";"4,55";"9,10";
"914";"FINNMASTER";"11";"VESSEL_REGISTERED_FI";"04.01.2016";"246";"997";"";"";"";"1";"091";"Helsinki";"8843";"IAS";"3730";"12433";"145,87";"";"7,15";"14,80";"22,70";
"914";"FINNMASTER";"11";"VESSEL_REGISTERED_FI";"04.01.2016";"246";"997";"";"";"";"2";"091";"Helsinki";"8843";"IAS";"3730";"12433";"145,87";"";"7,15";"14,80";"22,70";
"914";"FINNMASTER";"11";"VESSEL_REGISTERED_FI";"04.01.2016";"246";"997";"1998";"578";"Rissa";"3";"200";"Helsinki";"8843";"IAS";"3730";"12433";"145,87";"";"7,15";"14,80";"22,70";
"915";"Kustavi";"11";"VESSEL_REGISTERED_FI";"18.09.2015";"246";"246";"";"";"";"1";"405";"Joutseno";"";"";"10";"33";"15,49";"";"1,88";"2,51";"4,58";
"915";"Kustavi";"11";"VESSEL_REGISTERED_FI";"18.09.2015";"246";"246";"1967";"246";"Nystad";"3";"199";"Joutseno";"";"";"10";"33";"15,49";"";"1,88";"2,51";"4,58";
